k141_10135,2060,2
k141_10136,1404,1
k141_10892,223208,134
k141_10140,1419,0
k141_8390,21848,17
k141_8391,1942,1
k141_8393,2672,3
k141_9281,58060,21
k141_11900,43067,24
k141_5739,34163,23
k141_4980,21816,18
k141_2987,21509,16
k141_4981,1225,0
k141_9283,2772,4
k141_9286,1210,1
k141_2990,2648,0
k141_2993,1239,0
k141_9291,1085,0
k141_425,19134,19
k141_5741,8498,2
k141_4983,7750,2
k141_5743,1334,0
k141_5745,1002,1
k141_10895,1426,0
k141_12735,68227,37
k141_10898,1207,0
k141_11901,2994,2
k141_11906,1227,1
k141_11907,10467,11
k141_11909,3507,1
k141_6510,93708,49
k141_1303,65091,41
k141_5746,1665,0
k141_4984,5928,3
k141_4985,5270,4
k141_8394,24605,14
k141_2997,20926,2
k141_4988,6460,1
k141_1304,1710,0
k141_10144,37391,21
k141_5747,17503,16
k141_10145,1408,0
k141_5749,1007,0
k141_9293,26216,15
k141_10902,27892,17
k141_5750,4669,1
k141_10904,1135,1
k141_12738,32278,13
k141_5751,1780,1
k141_12739,1842,1
k141_427,23998,12
k141_5756,1440,0
k141_5757,1020,1
k141_429,1556,1
k141_430,2071,2
k141_6511,8200,5
k141_4990,1444,1
k141_435,3900,0
k141_4992,1581,1
k141_6513,7415,4
k141_437,6844,5
k141_442,1203,0
k141_6514,8046,34
k141_10907,7253,6
k141_10912,1011,0
k141_10914,1059,0
k141_3002,15809,5
k141_10916,1411,0
k141_10917,1752,1
k141_9297,21897,9
k141_6515,5991,1
k141_5760,55857,31
k141_6520,1612,0
k141_7441,65248,42
k141_6522,2626,3
k141_6523,1052,1
k141_11910,53536,24
k141_11914,2073,0
k141_12740,43431,26
k141_3004,14183,9
k141_2072,197464,156
k141_447,32302,21
k141_7442,2582,1
k141_7443,1161,1
k141_9298,12111,7
k141_7444,1015,1
k141_7445,6911,5
k141_9300,15209,8
k141_9301,1652,0
k141_4993,56751,40
k141_10918,36732,11
k141_1306,31761,17
k141_9303,8275,2
k141_2074,1345,0
k141_451,1229,0
k141_11916,8999,4
k141_454,1439,0
k141_11917,3878,1
k141_7446,2812,5
k141_11918,2118,2
k141_456,5570,5
k141_2076,10521,8
k141_11920,2160,2
k141_6524,34375,31
k141_6526,1151,0
k141_11923,3254,2
k141_2078,5175,3
k141_6527,2187,0
k141_11925,1270,1
k141_2079,2264,3
k141_11926,1104,2
k141_3007,22172,15
k141_2080,1349,0
k141_4995,7042,5
k141_9304,1080,0
k141_13736,128131,66
k141_5761,86773,68
k141_13737,1657,0
k141_9308,1034,0
k141_9309,2212,0
k141_5768,1250,0
k141_9310,1099,1
k141_5772,1060,2
k141_9311,7752,3
k141_8396,91052,52
k141_3009,2073,2
k141_3931,309155,199
k141_2081,10957,2
k141_6530,17204,10
k141_3018,1578,0
k141_4996,13570,6
k141_3019,1109,0
k141_4997,1090,1
k141_2083,7638,4
k141_5780,24787,16
k141_2085,1225,1
k141_5782,8525,3
k141_6535,12318,2
k141_4998,1789,0
k141_11927,32541,15
k141_5784,4533,4
k141_10920,34239,16
k141_5787,2058,1
k141_10922,2584,1
k141_5000,1111,0
k141_8400,13386,9
k141_3934,18268,14
k141_8401,11426,4
k141_7448,36931,18
k141_3936,3014,0
k141_3938,3319,2
k141_11928,4144,5
k141_3022,17495,12
k141_11929,3690,3
k141_3028,1507,0
k141_13738,76033,52
k141_13740,1022,0
k141_462,53396,32
k141_6539,14988,7
k141_6541,1482,0
k141_6543,2127,1
k141_6546,1593,1
k141_463,11813,3
k141_7449,2278,3
k141_6549,2607,1
k141_5790,48424,28
k141_5005,17214,7
k141_5791,2790,0
k141_5008,2515,1
k141_7450,9486,5
k141_8402,18061,10
k141_6551,4136,1
k141_11930,25359,12
k141_464,10889,1
k141_6552,1257,2
k141_465,1967,2
k141_7452,1764,1
k141_6553,2093,0
k141_6554,1569,0
k141_467,1058,0
k141_7457,1048,2
k141_470,13601,11
k141_9312,46515,27
k141_9313,1145,0
k141_10149,144115,113
k141_9314,3774,0
k141_5793,68645,40
k141_8404,29923,19
k141_10150,14715,8
k141_1307,79684,50
k141_8406,5713,5
k141_8407,3012,1
k141_11934,21649,17
k141_7459,19129,15
k141_5797,17080,10
k141_3034,27645,14
k141_9319,7771,4
k141_471,27527,15
k141_8409,14011,10
k141_8410,1273,0
k141_8413,1614,1
k141_3945,68895,44
k141_3947,1212,0
k141_3949,3637,2
k141_3950,1621,2
k141_8414,12169,6
k141_472,5048,0
k141_6562,52846,40
k141_6564,1272,1
k141_1308,28101,23
k141_1309,1005,0
k141_5799,74399,31
k141_5801,1769,2
k141_7460,27563,19
k141_8418,1449,0
k141_5802,6721,7
k141_7463,2470,0
k141_5803,10617,6
k141_10158,59925,31
k141_8422,21021,11
k141_1313,7214,2
k141_6565,21441,15
k141_6566,2165,1
k141_5804,22780,5
k141_5805,1101,0
k141_5808,3983,2
k141_7465,10292,4
k141_13742,223447,134
k141_13743,1346,0
k141_9321,49221,26
k141_5812,1778,1
k141_5813,1256,0
k141_10159,18437,11
k141_1314,14593,8
k141_13746,29533,24
k141_13748,1238,3
k141_6567,24384,11
k141_11935,88880,44
k141_11936,2157,2
k141_6568,16629,6
k141_5816,31327,19
k141_6569,3338,3
k141_10160,18737,14
k141_12741,165796,100
k141_12744,1179,0
k141_13749,42485,22
k141_8427,42541,23
k141_13750,10824,6
k141_13751,1073,0
k141_13752,1594,1
k141_13753,7833,9
k141_13754,1797,2
k141_5820,12111,5
k141_5821,2427,0
k141_5822,1301,1
k141_5823,2376,0
k141_5825,1349,1
k141_6570,20296,12
k141_13758,16312,11
k141_13759,5436,3
k141_13760,4889,3
k141_9322,62880,30
k141_10161,45953,18
k141_13761,30664,17
k141_13766,1070,0
k141_2086,215033,172
k141_2087,5844,5
k141_13767,9365,8
k141_3952,112497,63
k141_13768,2661,3
k141_3955,1146,2
k141_1315,48987,30
k141_10924,231401,124
k141_10163,8856,3
k141_1317,4213,3
k141_10929,2757,4
k141_12750,61614,37
k141_13774,24872,8
k141_13776,1888,2
k141_8430,52994,37
k141_3959,1005,1
k141_474,140981,89
k141_3960,1121,0
k141_475,2888,4
k141_1319,1249,0
k141_480,1157,1
k141_1321,1442,1
k141_13777,16603,4
k141_10165,22554,13
k141_484,6200,6
k141_5826,57602,47
k141_5828,1102,1
k141_10166,5597,0
k141_13778,9694,8
k141_12751,5493,2
k141_10169,1819,1
k141_12754,1428,0
k141_12755,7217,5
k141_13779,1239,0
k141_6571,61116,41
k141_13780,2505,2
k141_5829,9884,7
k141_13781,6640,3
k141_6573,7944,7
k141_9328,49695,29
k141_13782,6318,2
k141_3961,28525,22
k141_3962,1405,1
k141_485,12537,8
k141_486,2777,3
k141_10173,12967,14
k141_5833,2218,1
k141_13785,1416,2
k141_490,7407,7
k141_10174,2497,2
k141_8436,47688,42
k141_8437,1176,0
k141_3963,1017,1
k141_2090,53083,33
k141_12760,8676,5
k141_12761,2699,0
k141_3964,9374,4
k141_1325,21436,12
k141_6574,21767,14
k141_7466,214811,122
k141_491,25424,15
k141_492,2398,1
k141_494,6019,4
k141_7467,21670,13
k141_495,3719,3
k141_8441,26682,15
k141_496,1118,0
k141_5834,37943,17
k141_7469,1004,0
k141_3967,27739,15
k141_7471,1096,0
k141_12763,17942,9
k141_7472,2067,1
k141_12764,1682,2
k141_7474,1061,1
k141_7478,1896,4
k141_5841,20984,16
k141_501,3156,3
k141_502,1194,1
k141_7483,9641,5
k141_7489,2511,0
k141_7491,1460,0
k141_7492,1158,0
k141_7493,1031,0
k141_7494,1540,0
k141_503,23560,12
k141_7502,3588,2
k141_3969,19193,11
k141_5844,2878,0
k141_5849,1045,0
k141_6575,48702,26
k141_10930,104997,75
k141_10931,1042,1
k141_6576,7394,8
k141_3972,13302,8
k141_3973,1371,1
k141_3975,1230,2
k141_9329,85032,55
k141_3977,1142,0
k141_9330,1728,3
k141_9331,1694,0
k141_12765,38534,27
k141_12769,1666,1
k141_5856,7665,6
k141_5857,1561,1
k141_5859,1033,0
k141_10175,77745,54
k141_10177,4546,1
k141_10180,7216,3
k141_7503,21324,15
k141_7509,1732,2
k141_10932,17769,11
k141_9332,11776,5
k141_9333,1206,2
k141_3981,15232,5
k141_3982,1135,0
k141_2093,92241,52
k141_10935,23641,20
k141_8442,61088,28
k141_8443,1199,1
k141_9334,10261,5
k141_9337,5690,4
k141_9338,2071,0
k141_7510,16672,3
k141_13787,119912,86
k141_3985,19486,11
k141_13788,1034,0
k141_13789,1034,0
k141_2095,22709,15
k141_13791,7552,6
k141_13796,6279,4
k141_9345,17269,9
k141_3987,18816,9
k141_1327,113055,60
k141_7514,13426,14
k141_1329,1079,1
k141_1330,2447,3
k141_5861,61425,44
k141_10183,44262,30
k141_7522,7911,6
k141_7524,1258,0
k141_3038,285971,175
k141_10184,11668,4
k141_3039,5592,5
k141_10185,1301,1
k141_10937,43666,26
k141_2098,31794,10
k141_10940,1253,1
k141_3988,20274,14
k141_5862,27054,17
k141_12772,81761,59
k141_10187,4038,1
k141_10188,1119,0
k141_10189,1058,1
k141_10191,1095,0
k141_10192,1088,0
k141_2101,1724,1
k141_508,90365,70
k141_509,1513,1
k141_9347,34648,30
k141_510,3692,3
k141_2103,5863,3
k141_10193,8559,4
k141_1333,36605,24
k141_9348,4449,2
k141_3040,21745,9
k141_512,4920,0
k141_2104,7214,4
k141_513,4456,6
k141_10195,12648,9
k141_12776,1372,0
k141_5863,5847,6
k141_12777,1314,0
k141_5864,3659,3
k141_5865,1136,0
k141_5869,1926,2
k141_10943,25917,16
k141_5873,14242,10
k141_10200,1854,0
k141_11937,278950,163
k141_11940,4741,1
k141_11943,1145,2
k141_8445,95165,51
k141_1334,29749,12
k141_9351,28087,18
k141_1336,1004,2
k141_9352,1213,0
k141_8447,3560,2
k141_7528,67346,38
k141_5874,4805,2
k141_2106,37074,23
k141_12778,47875,27
k141_2107,12644,9
k141_10946,39693,27
k141_10201,27863,21
k141_7530,1963,0
k141_7531,1511,1
k141_9356,13467,5
k141_8448,22854,13
k141_8450,1239,0
k141_1338,26775,23
k141_8451,1480,1
k141_8452,6112,2
k141_8453,1322,1
k141_12780,7196,3
k141_2113,5319,5
k141_10947,7693,5
k141_2114,3622,1
k141_5875,34353,22
k141_5876,1012,1
k141_2119,1066,1
k141_5879,2220,1
k141_2120,1217,0
k141_2123,2931,3
k141_5886,2278,1
k141_2125,2609,0
k141_6580,171401,124
k141_5890,1521,0
k141_10949,18582,6
k141_10203,26200,11
k141_10205,1632,3
k141_10206,1732,2
k141_11945,51526,35
k141_6581,5866,2
k141_1346,19125,10
k141_11947,3032,1
k141_1347,1235,1
k141_1351,3138,2
k141_3043,85495,54
k141_9362,40162,19
k141_3044,1589,0
k141_9364,1218,1
k141_11950,8292,3
k141_7533,47269,25
k141_10208,10667,2
k141_2126,9281,6
k141_5010,437906,270
k141_2127,5340,1
k141_12781,32153,18
k141_5892,13120,11
k141_5893,1025,3
k141_10217,9334,3
k141_6582,10077,5
k141_5015,11762,18
k141_13798,138610,82
k141_5016,1661,0
k141_6583,11386,7
k141_2128,15841,8
k141_13800,1348,0
k141_5895,15738,6
k141_2129,1928,1
k141_6584,4465,2
k141_2131,1064,0
k141_6586,1317,1
k141_10219,1358,1
k141_11953,5855,5
k141_10220,1533,0
k141_9366,8539,8
k141_10221,3547,2
k141_9369,2552,1
k141_10222,1594,3
k141_10223,1747,0
k141_7535,16841,10
k141_6589,4075,1
k141_3046,20673,10
k141_3047,1311,0
k141_3048,1418,1
k141_9372,17468,13
k141_3049,8372,2
k141_10224,2251,1
k141_2132,5821,2
k141_10231,1058,2
k141_2133,8982,1
k141_13801,19812,10
k141_5017,23143,20
k141_5018,1436,0
k141_13804,2246,0
k141_2136,5817,2
k141_2137,1178,0
k141_13805,2804,2
k141_11954,29838,18
k141_11956,1768,1
k141_3051,2272,1
k141_9377,2144,0
k141_9378,1476,4
k141_515,121687,74
k141_9380,3046,2
k141_9381,1658,1
k141_3992,143793,103
k141_3993,7378,2
k141_3052,19929,9
k141_6595,32447,26
k141_3053,1267,1
k141_6597,1650,1
k141_517,20451,12
k141_518,2582,2
k141_9386,1312,0
k141_5020,10433,8
k141_2140,6791,8
k141_2142,1068,0
k141_2145,1064,1
k141_13809,10508,5
k141_5022,6582,3
k141_5024,1207,0
k141_11959,17357,8
k141_5025,4164,1
k141_12783,64015,31
k141_11962,3383,3
k141_11963,1176,0
k141_13810,12088,3
k141_11964,1283,0
k141_11965,1484,0
k141_10232,42400,28
k141_9389,22210,23
k141_6598,5856,3
k141_1352,68553,37
k141_519,10798,4
k141_521,1281,0
k141_1353,8503,6
k141_524,1064,0
k141_1354,2671,0
k141_1356,1710,0
k141_6602,12874,6
k141_1359,5377,2
k141_9390,5443,1
k141_11966,16881,6
k141_10233,16188,9
k141_10236,1012,0
k141_10238,1186,1
k141_12784,26645,19
k141_2147,36851,28
k141_2151,1757,0
k141_9391,21709,9
k141_7537,82929,64
k141_10239,13083,5
k141_528,18002,15
k141_3054,37853,19
k141_529,1257,0
k141_3056,2049,0
k141_531,1476,2
k141_3995,56056,33
k141_5030,44104,25
k141_1362,30663,19
k141_13811,46450,18
k141_10240,15068,9
k141_13815,9273,4
k141_13816,1092,2
k141_13817,1059,1
k141_11969,44186,19
k141_8455,144981,86
k141_8456,1107,0
k141_1363,7770,7
k141_8457,10142,8
k141_8460,1723,2
k141_6603,66330,44
k141_12786,56013,40
k141_10242,30563,18
k141_12788,2242,3
k141_10245,1042,1
k141_11971,21574,13
k141_11973,2386,0
k141_5898,141812,86
k141_13818,32180,22
k141_12789,8027,7
k141_12791,1059,0
k141_5900,3924,6
k141_6604,1378,2
k141_11976,4965,2
k141_3058,73632,36
k141_12792,1278,0
k141_5903,1523,0
k141_2152,69894,39
k141_5904,2371,0
k141_5907,1279,4
k141_2156,1574,3
k141_5912,12838,9
k141_3998,77662,40
k141_1364,54810,22
k141_1365,1439,0
k141_11977,20668,17
k141_11981,1682,1
k141_1366,5514,2
k141_8461,54471,23
k141_11982,8641,6
k141_8463,3185,3
k141_10950,204842,113
k141_10952,1130,2
k141_10955,4408,5
k141_3999,17839,10
k141_10956,1334,0
k141_4000,1241,1
k141_4001,3462,3
k141_4005,1174,3
k141_13819,52595,38
k141_13821,1086,0
k141_4009,1229,0
k141_12793,53827,26
k141_4011,1745,0
k141_7539,114121,96
k141_3062,31023,14
k141_1367,19003,10
k141_8467,11689,9
k141_1369,1954,2
k141_1370,1102,0
k141_8468,1552,2
k141_3063,4030,6
k141_8469,8922,2
k141_3064,8902,9
k141_3066,2352,0
k141_3067,1347,0
k141_1371,20448,7
k141_12795,2547,1
k141_7540,1974,0
k141_12797,1696,1
k141_10957,16853,8
k141_13825,7976,8
k141_2157,53357,19
k141_10959,1000,1
k141_4014,7211,3
k141_2159,1110,0
k141_13826,4463,3
k141_2160,2996,4
k141_2161,1450,0
k141_7541,12417,5
k141_2163,2415,0
k141_2164,1479,0
k141_10961,11168,3
k141_7546,1718,1
k141_12800,14781,6
k141_10962,1195,1
k141_13827,9770,5
k141_10963,1272,0
k141_10965,4044,3
k141_5913,59090,45
k141_5914,1196,1
k141_9397,142196,98
k141_7557,4501,4
k141_532,149730,104
k141_9401,1659,3
k141_11984,55045,30
k141_9402,1476,0
k141_7560,1906,3
k141_8471,31772,17
k141_7564,1136,0
k141_8473,1381,0
k141_7567,1786,2
k141_11986,6004,6
k141_5915,4669,2
k141_13829,12781,4
k141_12803,16964,13
k141_10968,15929,11
k141_10971,1232,1
k141_10973,1004,0
k141_2165,31500,17
k141_13830,16466,15
k141_12804,13563,2
k141_12805,1512,0
k141_13831,2511,1
k141_7569,16143,6
k141_13833,1129,0
k141_8476,9923,3
k141_12807,2195,0
k141_7574,1023,0
k141_8479,8913,5
k141_2170,1075,1
k141_3069,49393,27
k141_3070,1147,2
k141_3071,1137,3
k141_2173,9200,5
k141_3072,7410,1
k141_5033,170161,122
k141_4016,56872,30
k141_2177,8418,5
k141_2186,1581,0
k141_12808,29083,17
k141_3073,7434,2
k141_5035,8705,3
k141_535,46222,37
k141_9403,47808,21
k141_537,2604,1
k141_9404,3298,2
k141_9405,1426,0
k141_8480,30056,15
k141_1372,76120,31
k141_9407,3125,4
k141_12809,13017,7
k141_12812,1503,1
k141_6606,170838,75
k141_6607,1032,1
k141_10246,166792,97
k141_9408,9743,8
k141_1373,11161,8
k141_3078,25871,11
k141_1376,1300,1
k141_10249,1540,0
k141_3082,3387,1
k141_9410,11305,7
k141_9416,6808,8
k141_3083,17350,10
k141_9421,1215,1
k141_5917,82493,41
k141_6611,8112,7
k141_2187,44312,24
k141_2188,1255,0
k141_10976,92217,59
k141_5036,51895,37
k141_1379,26880,22
k141_1381,2470,2
k141_5040,16468,12
k141_5041,1208,0
k141_1383,16381,11
k141_9425,26443,16
k141_9426,1022,0
k141_5920,27325,19
k141_6612,26388,20
k141_5922,1116,0
k141_5923,3132,0
k141_5924,1040,1
k141_6613,4753,3
k141_5925,2988,1
k141_5926,1223,0
k141_13834,99256,63
k141_10977,20779,15
k141_2194,35411,18
k141_5927,8948,5
k141_2195,1233,0
k141_5928,1337,0
k141_10979,3272,0
k141_5929,1306,0
k141_10981,1232,1
k141_5931,1130,0
k141_10983,1828,2
k141_1387,3791,3
k141_1388,1134,1
k141_9428,6124,7
k141_11987,121510,64
k141_8481,75719,37
k141_11990,1430,1
k141_9429,5234,1
k141_9430,1097,1
k141_9435,3374,3
k141_9440,4383,1
k141_9441,1507,0
k141_11991,15885,13
k141_9442,2058,3
k141_2196,10142,9
k141_5938,4238,1
k141_4018,108528,57
k141_6614,37200,17
k141_2200,1683,2
k141_5944,1276,2
k141_5949,1409,2
k141_2203,4789,2
k141_5956,1136,0
k141_2204,8470,4
k141_11996,1058,0
k141_9449,1793,1
k141_5043,40499,25
k141_5047,1163,0
k141_6615,11274,9
k141_6618,1311,0
k141_3084,82932,45
k141_5050,14501,10
k141_11997,24470,18
k141_3086,2383,3
k141_7575,143532,91
k141_7578,1163,2
k141_5957,18680,16
k141_7579,1061,0
k141_7580,1155,1
k141_5958,1530,4
k141_7581,2028,2
k141_7584,1011,2
k141_7587,2236,1
k141_7592,1954,1
k141_9450,26170,16
k141_7593,2179,3
k141_10984,50043,34
k141_10985,1196,1
k141_4019,43274,44
k141_10986,4657,3
k141_538,132299,78
k141_5051,15652,8
k141_540,1233,0
k141_5057,1702,0
k141_12005,9488,8
k141_7597,1135,1
k141_7599,1029,0
k141_7601,1685,1
k141_7602,1044,0
k141_1394,68973,38
k141_1395,1366,1
k141_7604,2050,0
k141_7607,1808,1
k141_7609,1217,0
k141_1397,6124,3
k141_1398,1130,1
k141_3090,27732,18
k141_5058,1828,0
k141_4021,11673,9
k141_9451,23037,9
k141_10987,21210,10
k141_10989,2448,1
k141_7614,5821,4
k141_7615,7638,1
k141_541,28856,10
k141_3091,7366,6
k141_542,1169,0
k141_3092,3077,2
k141_5060,11989,6
k141_1399,16776,11
k141_1404,3691,7
k141_1405,1748,0
k141_1406,3235,3
k141_543,20076,11
k141_12007,43891,27
k141_1412,1701,1
k141_10994,23030,19
k141_2205,87545,47
k141_12008,1702,0
k141_545,1117,0
k141_5061,21617,14
k141_1413,5044,1
k141_9452,20205,8
k141_12009,8714,4
k141_9453,1212,0
k141_9454,2558,1
k141_9458,1149,0
k141_12010,6371,6
k141_546,15480,7
k141_9461,1012,0
k141_547,1016,0
k141_12013,1935,1
k141_12017,1662,1
k141_2206,9728,3
k141_2207,1351,1
k141_10251,192939,106
k141_9463,9074,7
k141_9465,1213,0
k141_9468,1195,0
k141_1415,24864,17
k141_1416,1085,1
k141_7616,42620,18
k141_7617,1081,1
k141_7621,1021,0
k141_3094,97576,56
k141_12018,30285,19
k141_3095,1765,2
k141_12019,1696,2
k141_8484,156124,98
k141_10260,8125,5
k141_6619,130243,67
k141_5064,30208,14
k141_8485,2590,1
k141_6620,2132,4
k141_6622,1745,3
k141_6625,1161,0
k141_6626,1004,0
k141_9470,14749,4
k141_9471,1274,0
k141_9474,1588,0
k141_12022,2324,1
k141_12023,1065,1
k141_12025,1002,1
k141_5066,1132,0
k141_548,55008,29
k141_5067,12493,8
k141_2208,71504,54
k141_2210,1212,1
k141_9478,2061,2
k141_552,6987,4
k141_9480,2810,2
k141_10261,28057,19
k141_7622,20262,12
k141_10262,3864,0
k141_2211,21923,17
k141_10266,1084,0
k141_5070,5486,3
k141_5071,1182,0
k141_13835,177407,114
k141_6628,32872,21
k141_554,6811,6
k141_6629,5140,0
k141_555,6296,3
k141_560,1576,2
k141_5959,299771,206
k141_9481,19693,10
k141_9482,1195,0
k141_5967,1144,1
k141_561,7500,1
k141_5970,1174,1
k141_564,1958,2
k141_7625,10696,4
k141_12813,246718,107
k141_12816,1413,1
k141_5977,1032,1
k141_13837,10515,5
k141_5979,1364,5
k141_5072,18506,3
k141_12026,61107,45
k141_12027,1178,1
k141_12817,8476,1
k141_565,15787,11
k141_12818,1092,0
k141_12028,13116,9
k141_2212,88951,70
k141_12029,1402,0
k141_5980,30475,14
k141_12033,1268,2
k141_5981,1638,1
k141_13840,17113,14
k141_5987,1031,0
k141_5990,10707,7
k141_5992,1534,2
k141_2213,32725,20
k141_8487,94553,62
k141_567,16123,9
k141_568,1659,1
k141_9483,38993,17
k141_9485,1130,0
k141_12036,8023,4
k141_9486,1143,0
k141_12038,1423,0
k141_6630,56876,33
k141_12043,1361,0
k141_2214,12713,5
k141_6632,3279,1
k141_6633,2867,1
k141_6634,1258,1
k141_6645,1226,1
k141_5074,50202,29
k141_2219,11563,7
k141_2220,1226,2
k141_1417,80124,54
k141_8493,1009,1
k141_1419,1537,0
k141_1420,1200,1
k141_1421,2144,1
k141_8495,6591,5
k141_12044,27502,14
k141_5997,26397,19
k141_7631,59123,28
k141_7632,1897,0
k141_9487,23098,17
k141_7633,1439,2
k141_9491,1017,1
k141_7635,3842,2
k141_8497,4956,4
k141_7637,1004,3
k141_7639,1478,3
k141_1422,7596,3
k141_8499,3367,4
k141_1423,1486,1
k141_569,40430,26
k141_1426,1402,3
k141_8500,3549,4
k141_7646,3305,2
k141_10267,97444,58
k141_6650,21395,14
k141_5075,23295,16
k141_12819,47765,22
k141_10269,1626,0
k141_5076,1753,1
k141_12047,50187,28
k141_10270,2859,2
k141_10272,2331,3
k141_13841,38972,18
k141_13843,1339,1
k141_10273,6918,5
k141_10274,1353,1
k141_10275,2146,2
k141_5077,15686,6
k141_10276,1073,0
k141_12051,15908,5
k141_5080,3239,1
k141_12054,1783,4
k141_5081,1548,1
k141_10278,5630,1
k141_572,15546,7
k141_7647,13577,5
k141_573,1056,0
k141_7648,1470,4
k141_574,1712,1
k141_6654,1282,1
k141_6655,1068,0
k141_13844,3582,1
k141_7651,4423,0
k141_13845,1104,1
k141_6656,2906,1
k141_578,5596,2
k141_13847,3039,1
k141_13848,1104,0
k141_3099,166131,109
k141_3100,1357,0
k141_3101,1528,0
k141_579,10690,5
k141_3105,1324,1
k141_12055,29912,15
k141_12058,1794,2
k141_12820,21137,9
k141_12059,1872,3
k141_12060,1571,1
k141_1428,18610,15
k141_12062,1059,0
k141_12063,10380,2
k141_12064,12435,6
k141_12066,2351,1
k141_12067,1320,3
k141_12068,2076,1
k141_8501,41843,31
k141_8502,1130,1
k141_10995,248172,122
k141_12071,28206,17
k141_6660,22162,7
k141_12072,2789,1
k141_6661,6519,4
k141_12075,5819,2
k141_2223,188624,153
k141_5999,79686,36
k141_12079,3832,1
k141_12821,20629,11
k141_6000,1930,2
k141_12080,1050,0
k141_12081,1237,0
k141_6001,1719,1
k141_12823,1839,1
k141_12824,1221,1
k141_7652,48668,41
k141_8503,14529,5
k141_12083,12097,10
k141_7656,1036,1
k141_12084,1340,0
k141_8504,4178,7
k141_2226,3767,1
k141_8505,1241,0
k141_9492,94699,53
k141_8507,1263,0
k141_9493,1342,0
k141_2228,3696,4
k141_9495,1204,0
k141_12085,9824,3
k141_6663,10420,5
k141_2237,1114,2
k141_6003,2126,0
k141_12825,4376,2
k141_10280,66547,26
k141_12826,7673,9
k141_13849,58587,45
k141_8508,17585,8
k141_13851,7116,5
k141_7657,40894,21
k141_13853,5568,2
k141_13854,1343,3
k141_581,82781,42
k141_584,1131,1
k141_585,1214,1
k141_13856,5732,4
k141_12827,12346,7
k141_6006,25781,19
k141_12828,1147,0
k141_6013,1844,1
k141_6016,1670,1
k141_8509,3547,2
k141_8513,7663,3
k141_8514,1403,0
k141_13857,1903,1
k141_9498,38410,31
k141_12829,15760,6
k141_12831,1488,1
k141_8517,7208,4
k141_8519,1453,2
k141_1429,92044,54
k141_1434,5814,1
k141_6020,31544,24
k141_5082,134496,76
k141_1442,3818,4
k141_1443,1244,0
k141_1447,1607,2
k141_9500,34193,20
k141_3106,124902,62
k141_1448,1807,2
k141_1449,3243,0
k141_3108,3519,2
k141_3113,1896,1
k141_9501,10262,6
k141_3118,1160,0
k141_9504,1810,0
k141_4024,351320,205
k141_9507,3025,1
k141_4026,1346,0
k141_4029,1313,2
k141_6664,62373,30
k141_10997,107368,81
k141_6023,20726,17
k141_10999,1058,1
k141_6024,6014,7
k141_12089,189558,122
k141_11001,9426,5
k141_5084,21846,15
k141_10282,94883,58
k141_10283,1043,2
k141_5086,6138,2
k141_8523,18371,14
k141_9508,4212,3
k141_13858,60271,27
k141_4030,6893,3
k141_587,64755,39
k141_588,2856,2
k141_8524,10210,7
k141_4038,4939,3
k141_7658,82409,53
k141_12091,10795,2
k141_9509,13805,3
k141_4040,1038,1
k141_12092,1325,0
k141_12093,1058,1
k141_9510,2606,1
k141_4044,1274,1
k141_9511,1270,1
k141_13859,18539,3
k141_589,15686,5
k141_11004,13032,7
k141_11005,1017,0
k141_12833,42365,25
k141_11011,1898,2
k141_6665,23879,15
k141_6667,1728,3
k141_6668,1617,0
k141_6669,1645,0
k141_11018,5326,4
k141_6670,1806,0
k141_6672,4694,4
k141_6673,1414,2
k141_5091,23852,13
k141_10284,27679,8
k141_6677,1478,0
k141_1452,56815,30
k141_13864,5013,2
k141_594,3638,2
k141_595,1455,1
k141_7660,18849,10
k141_7661,1426,0
k141_7662,1237,3
k141_8526,25820,21
k141_6678,4208,2
k141_9513,20750,11
k141_8532,2096,1
k141_4049,20721,13
k141_3119,52250,33
k141_8533,3416,3
k141_596,14425,6
k141_597,1451,1
k141_8535,4036,1
k141_599,2265,1
k141_6681,1761,2
k141_6682,2085,1
k141_6683,1015,0
k141_10286,13949,6
k141_10291,1034,0
k141_2238,155965,117
k141_5093,31152,23
k141_13866,28373,18
k141_12094,50727,42
k141_13867,4906,2
k141_4050,23516,10
k141_4052,1418,2
k141_13868,7763,5
k141_5095,1984,3
k141_10294,15496,6
k141_5097,1399,0
k141_12834,54105,47
k141_6684,27785,14
k141_1455,35931,22
k141_5099,10670,10
k141_5104,2002,0
k141_7663,47617,30
k141_10297,10823,10
k141_4057,23561,20
k141_13870,21849,11
k141_7664,10654,8
k141_13872,5503,4
k141_4060,9810,4
k141_5105,11814,5
k141_1459,23630,15
k141_5106,3295,1
k141_1460,1855,1
k141_5108,1479,3
k141_1461,2148,4
k141_5109,3341,1
k141_5110,1614,3
k141_6685,40886,25
k141_6686,1905,3
k141_6691,2402,1
k141_7665,18633,10
k141_4061,13382,9
k141_4064,1617,0
k141_13873,26630,14
k141_12095,65929,44
k141_12096,1146,2
k141_12102,1047,0
k141_1464,18587,17
k141_3121,85577,59
k141_1465,9875,6
k141_6025,142109,80
k141_6026,1027,0
k141_6027,1028,0
k141_6030,1082,0
k141_3122,12095,5
k141_12104,5169,3
k141_5112,37953,19
k141_5113,1936,2
k141_5114,1182,1
k141_5116,6002,2
k141_4068,38607,32
k141_5117,5235,2
